date,crime_rate,state
2015-12-01,202.26,Montana
2016-01-01,205.25,Montana
2016-02-01,190.4,Montana
2016-03-01,211.41,Montana
2016-04-01,215.07,Montana
2016-05-01,238.81,Montana
2016-06-01,238.61,Montana
2016-07-01,252.51,Montana
2016-08-01,276.92,Montana
2016-09-01,241.7,Montana
2016-10-01,238.52,Montana
2016-11-01,219.65,Montana
2016-12-01,194.68,Montana
2017-01-01,182.85,Montana
2017-02-01,165.69,Montana
2017-03-01,198.48,Montana
2017-04-01,214.16,Montana
2017-05-01,234.52,Montana
2017-06-01,225.08,Montana
2017-07-01,237.19,Montana
2017-08-01,252.67,Montana
2017-09-01,243.48,Montana
2017-10-01,249.58,Montana
2017-11-01,214.31,Montana
2017-12-01,201.82,Montana
2018-01-01,182.79,Montana
2018-02-01,160.4,Montana
2018-03-01,177.88,Montana
2018-04-01,192.98,Montana
2018-05-01,220.18,Montana
2018-06-01,230.44,Montana
2018-07-01,252.03,Montana
2018-08-01,256.44,Montana
2018-09-01,244.86,Montana
2018-10-01,209.84,Montana
2018-11-01,201.11,Montana
2018-12-01,202.15,Montana
2019-01-01,178.18,Montana
2019-02-01,139.13,Montana
2019-03-01,151.6,Montana
2019-04-01,186.36,Montana
2019-05-01,208.64,Montana
2019-06-01,203.54,Montana
2019-07-01,221.45,Montana
2019-08-01,223.02,Montana
2019-09-01,203.4,Montana
2019-10-01,199.35,Montana
2019-11-01,185.54,Montana
2019-12-01,174.75,Montana
2020-01-01,179.13,Montana
2020-02-01,154.43,Montana
2020-03-01,159.28,Montana
2020-04-01,153.51,Montana
2020-05-01,161.6,Montana
2020-06-01,171.13,Montana
2020-07-01,193.33,Montana
2020-08-01,208.95,Montana
2020-09-01,198.44,Montana
2020-10-01,209.6,Montana
2020-11-01,195.38,Montana
2020-12-01,198.34,Montana
2021-01-01,182.64,Montana
2021-02-01,144.32,Montana
2021-03-01,160.89,Montana
2021-04-01,158.96,Montana
2021-05-01,173.71,Montana
2021-06-01,179.11,Montana
2021-07-01,192.71,Montana
2021-08-01,183.1,Montana
2021-09-01,175.21,Montana
2021-10-01,181.32,Montana
2021-11-01,167.15,Montana
2021-12-01,147.47,Montana
2022-01-01,145.82,Montana
2022-02-01,140.39,Montana
2022-03-01,158.98,Montana
2022-04-01,148.75,Montana
2022-05-01,170.94,Montana
2022-06-01,179.86,Montana
2022-07-01,199.94,Montana
2022-08-01,190.66,Montana
2022-09-01,181.06,Montana
2022-10-01,181.35,Montana
2022-11-01,145.73,Montana
2022-12-01,136.9,Montana
2023-01-01,135.55,Montana
2023-02-01,118.75,Montana
2023-03-01,143.06,Montana
2023-04-01,147.58,Montana
2023-05-01,164.49,Montana
2023-06-01,164.08,Montana
2023-07-01,179.48,Montana
2023-08-01,178.14,Montana
2023-09-01,168.77,Montana
2023-10-01,155.68,Montana
2023-11-01,147.75,Montana
2023-12-01,140.9,Montana
2024-01-01,,Montana
2024-02-01,,Montana
2024-03-01,,Montana
2024-04-01,,Montana
2024-05-01,,Montana
2024-06-01,,Montana
2024-07-01,,Montana
2024-08-01,,Montana
2024-09-01,,Montana
2024-10-01,,Montana
1985-01-01,240.15,Nebraska
1985-02-01,222.87,Nebraska
1985-03-01,287.7,Nebraska
1985-04-01,290.35,Nebraska
1985-05-01,309.37,Nebraska
1985-06-01,327.96,Nebraska
1985-07-01,376.91,Nebraska
1985-08-01,369.84,Nebraska
1985-09-01,308.46,Nebraska
1985-10-01,342.77,Nebraska
1985-11-01,271.92,Nebraska
1985-12-01,269.13,Nebraska
1986-01-01,290.37,Nebraska
1986-02-01,239.95,Nebraska
1986-03-01,321.33,Nebraska
1986-04-01,303.04,Nebraska
1986-05-01,314.71,Nebraska
1986-06-01,336.73,Nebraska
1986-07-01,359.22,Nebraska
1986-08-01,356.84,Nebraska
1986-09-01,336.38,Nebraska
1986-10-01,327.42,Nebraska
1986-11-01,277.17,Nebraska
1986-12-01,312.97,Nebraska
1987-01-01,294.57,Nebraska
1987-02-01,292.06,Nebraska
1987-03-01,299.47,Nebraska
1987-04-01,316.1,Nebraska
1987-05-01,335.32,Nebraska
1987-06-01,351.41,Nebraska
1987-07-01,383.36,Nebraska
1987-08-01,423.89,Nebraska
1987-09-01,350.56,Nebraska
1987-10-01,357.62,Nebraska
1987-11-01,328.78,Nebraska
1987-12-01,346.07,Nebraska
1988-01-01,269.15,Nebraska
1988-02-01,279.25,Nebraska
1988-03-01,318.29,Nebraska
1988-04-01,297.03,Nebraska
1988-05-01,323.88,Nebraska
1988-06-01,352.23,Nebraska
1988-07-01,382.63,Nebraska
1988-08-01,436.2,Nebraska
1988-09-01,361.47,Nebraska
1988-10-01,370.26,Nebraska
1988-11-01,320.5,Nebraska
1988-12-01,350.86,Nebraska
1989-01-01,327.86,Nebraska
1989-02-01,246.15,Nebraska
1989-03-01,315.18,Nebraska
1989-04-01,317.46,Nebraska
1989-05-01,342.07,Nebraska
1989-06-01,355.68,Nebraska
1989-07-01,404.72,Nebraska
1989-08-01,382.16,Nebraska
1989-09-01,337.07,Nebraska
1989-10-01,340.03,Nebraska
1989-11-01,320.96,Nebraska
1989-12-01,303.84,Nebraska
1990-01-01,298.07,Nebraska
1990-02-01,273.51,Nebraska
1990-03-01,312.37,Nebraska
1990-04-01,292.28,Nebraska
1990-05-01,309.11,Nebraska
1990-06-01,325.62,Nebraska
1990-07-01,365.31,Nebraska
1990-08-01,385.34,Nebraska
1990-09-01,361.54,Nebraska
1990-10-01,357.88,Nebraska
1990-11-01,330.2,Nebraska
1990-12-01,342.08,Nebraska
1991-01-01,265.31,Nebraska
1991-02-01,288.71,Nebraska
1991-03-01,339.82,Nebraska
1991-04-01,336.59,Nebraska
1991-05-01,342.7,Nebraska
1991-06-01,357.83,Nebraska
1991-07-01,408.78,Nebraska
1991-08-01,393.07,Nebraska
1991-09-01,350.91,Nebraska
1991-10-01,344.08,Nebraska
1991-11-01,280.51,Nebraska
1991-12-01,347.41,Nebraska
1992-01-01,328.91,Nebraska
1992-02-01,333.55,Nebraska
1992-03-01,349.93,Nebraska
1992-04-01,318.67,Nebraska
1992-05-01,326.99,Nebraska
1992-06-01,347.68,Nebraska
1992-07-01,395.77,Nebraska
1992-08-01,375.99,Nebraska
1992-09-01,291.31,Nebraska
1992-10-01,292.25,Nebraska
1992-11-01,237.53,Nebraska
1992-12-01,251.96,Nebraska
1993-01-01,243.37,Nebraska
1993-02-01,227.05,Nebraska
1993-03-01,286.03,Nebraska
1993-04-01,298.7,Nebraska
1993-05-01,320.1,Nebraska
1993-06-01,350.13,Nebraska
1993-07-01,366.22,Nebraska
1993-08-01,392.35,Nebraska
1993-09-01,350.62,Nebraska
1993-10-01,360.78,Nebraska
1993-11-01,323.46,Nebraska
1993-12-01,342.98,Nebraska
1994-01-01,276.48,Nebraska
1994-02-01,268.23,Nebraska
1994-03-01,331.3,Nebraska
1994-04-01,323.27,Nebraska
1994-05-01,353.3,Nebraska
1994-06-01,377.63,Nebraska
1994-07-01,398.03,Nebraska
1994-08-01,405.76,Nebraska
1994-09-01,352.87,Nebraska
1994-10-01,376.67,Nebraska
1994-11-01,331.27,Nebraska
1994-12-01,328.69,Nebraska
1995-01-01,284.82,Nebraska
1995-02-01,298.42,Nebraska
1995-03-01,309.45,Nebraska
1995-04-01,342.86,Nebraska
1995-05-01,348.66,Nebraska
1995-06-01,375.71,Nebraska
1995-07-01,396.02,Nebraska
1995-08-01,404.95,Nebraska
1995-09-01,360.2,Nebraska
1995-10-01,419.7,Nebraska
1995-11-01,329.08,Nebraska
1995-12-01,330.09,Nebraska
1996-01-01,278.68,Nebraska
1996-02-01,295.14,Nebraska
1996-03-01,308.27,Nebraska
1996-04-01,338.43,Nebraska
1996-05-01,350.12,Nebraska
1996-06-01,347.35,Nebraska
1996-07-01,394.67,Nebraska
1996-08-01,392.02,Nebraska
1996-09-01,359.1,Nebraska
1996-10-01,361.57,Nebraska
1996-11-01,302.87,Nebraska
1996-12-01,317.91,Nebraska
1997-01-01,290.52,Nebraska
1997-02-01,263.82,Nebraska
1997-03-01,308.02,Nebraska
1997-04-01,294.88,Nebraska
1997-05-01,309.44,Nebraska
1997-06-01,323.77,Nebraska
1997-07-01,384.52,Nebraska
1997-08-01,372.14,Nebraska
1997-09-01,358.17,Nebraska
1997-10-01,353.79,Nebraska
1997-11-01,324.6,Nebraska
1997-12-01,327.47,Nebraska
1998-01-01,299.15,Nebraska
1998-02-01,293.93,Nebraska
1998-03-01,288.17,Nebraska
1998-04-01,314.21,Nebraska
1998-05-01,326.33,Nebraska
1998-06-01,347.44,Nebraska
1998-07-01,368.97,Nebraska
1998-08-01,391.79,Nebraska
1998-09-01,352.41,Nebraska
1998-10-01,359.2,Nebraska
1998-11-01,318.93,Nebraska
1998-12-01,314.16,Nebraska
1999-01-01,269.22,Nebraska
1999-02-01,251.55,Nebraska
1999-03-01,282.27,Nebraska
1999-04-01,285.99,Nebraska
1999-05-01,314.93,Nebraska
1999-06-01,332.44,Nebraska
1999-07-01,347.94,Nebraska
1999-08-01,361.83,Nebraska
1999-09-01,329.53,Nebraska
1999-10-01,323.69,Nebraska
1999-11-01,325.95,Nebraska
1999-12-01,308.33,Nebraska
2000-01-01,274.42,Nebraska
2000-02-01,267.09,Nebraska
2000-03-01,308.99,Nebraska
2000-04-01,276.49,Nebraska
2000-05-01,315.32,Nebraska
2000-06-01,347.81,Nebraska
2000-07-01,386.36,Nebraska
2000-08-01,390.95,Nebraska
2000-09-01,349.16,Nebraska
2000-10-01,353.93,Nebraska
2000-11-01,315.28,Nebraska
2000-12-01,261.61,Nebraska
2001-01-01,277.28,Nebraska
2001-02-01,212.69,Nebraska
2001-03-01,308.88,Nebraska
2001-04-01,334.75,Nebraska
2001-05-01,346.27,Nebraska
2001-06-01,352.94,Nebraska
2001-07-01,406.68,Nebraska
2001-08-01,418.56,Nebraska
2001-09-01,372.3,Nebraska
2001-10-01,404.48,Nebraska
2001-11-01,350.78,Nebraska
2001-12-01,347.43,Nebraska
2002-01-01,326.83,Nebraska
2002-02-01,265.3,Nebraska
2002-03-01,308.86,Nebraska
2002-04-01,324.31,Nebraska
2002-05-01,335.54,Nebraska
2002-06-01,352.21,Nebraska
2002-07-01,396.91,Nebraska
2002-08-01,388.57,Nebraska
2002-09-01,362.31,Nebraska
2002-10-01,344.89,Nebraska
2002-11-01,325.48,Nebraska
2002-12-01,339.63,Nebraska
2003-01-01,301.95,Nebraska
2003-02-01,242.91,Nebraska
2003-03-01,319.6,Nebraska
2003-04-01,317.96,Nebraska
2003-05-01,341.96,Nebraska
2003-06-01,339.07,Nebraska
2003-07-01,358.97,Nebraska
2003-08-01,355.36,Nebraska
2003-09-01,335.01,Nebraska
2003-10-01,350.53,Nebraska
2003-11-01,301.14,Nebraska
2003-12-01,300.64,Nebraska
2004-01-01,268.03,Nebraska
2004-02-01,221.45,Nebraska
2004-03-01,295.06,Nebraska
2004-04-01,278.6,Nebraska
2004-05-01,316.95,Nebraska
2004-06-01,329.09,Nebraska
2004-07-01,338.28,Nebraska
2004-08-01,332.54,Nebraska
2004-09-01,314.47,Nebraska
2004-10-01,339.31,Nebraska
2004-11-01,294.02,Nebraska
2004-12-01,303.82,Nebraska
2005-01-01,253.28,Nebraska
2005-02-01,249.7,Nebraska
2005-03-01,291.08,Nebraska
2005-04-01,284.05,Nebraska
2005-05-01,298.44,Nebraska
2005-06-01,304.8,Nebraska
2005-07-01,318.04,Nebraska
2005-08-01,337.28,Nebraska
2005-09-01,321.82,Nebraska
2005-10-01,334.71,Nebraska
2005-11-01,290.47,Nebraska
2005-12-01,272.04,Nebraska
2006-01-01,280.35,Nebraska
2006-02-01,228.85,Nebraska
2006-03-01,261.68,Nebraska
2006-04-01,266.11,Nebraska
2006-05-01,294.6,Nebraska
2006-06-01,311.61,Nebraska
2006-07-01,325.81,Nebraska
2006-08-01,335.36,Nebraska
2006-09-01,305.2,Nebraska
2006-10-01,304.63,Nebraska
2006-11-01,264.63,Nebraska
2006-12-01,282.88,Nebraska
2007-01-01,237.19,Nebraska
2007-02-01,200.72,Nebraska
2007-03-01,271.97,Nebraska
2007-04-01,276.07,Nebraska
2007-05-01,299.06,Nebraska
2007-06-01,307.42,Nebraska
2007-07-01,318.55,Nebraska
2007-08-01,292.52,Nebraska
2007-09-01,272.3,Nebraska
2007-10-01,275.76,Nebraska
2007-11-01,242.4,Nebraska
2007-12-01,205.07,Nebraska
2008-01-01,216.63,Nebraska
2008-02-01,181.44,Nebraska
2008-03-01,235.43,Nebraska
2008-04-01,246.04,Nebraska
2008-05-01,251.16,Nebraska
2008-06-01,255.5,Nebraska
2008-07-01,275.37,Nebraska
2008-08-01,284.96,Nebraska
2008-09-01,267.07,Nebraska
2008-10-01,275.91,Nebraska
2008-11-01,231.04,Nebraska
2008-12-01,220.03,Nebraska
2009-01-01,216.11,Nebraska
2009-02-01,188.94,Nebraska
2009-03-01,225.63,Nebraska
2009-04-01,237.49,Nebraska
2009-05-01,258.43,Nebraska
2009-06-01,263.59,Nebraska
2009-07-01,284.5,Nebraska
2009-08-01,272.12,Nebraska
2009-09-01,239.81,Nebraska
2009-10-01,231.2,Nebraska
2009-11-01,233.27,Nebraska
2009-12-01,212.66,Nebraska
2010-01-01,184.13,Nebraska
2010-02-01,166.19,Nebraska
2010-03-01,218.41,Nebraska
2010-04-01,221.25,Nebraska
2010-05-01,235.59,Nebraska
2010-06-01,244.91,Nebraska
2010-07-01,265.69,Nebraska
2010-08-01,264.93,Nebraska
2010-09-01,256.73,Nebraska
2010-10-01,266.78,Nebraska
2010-11-01,238.39,Nebraska
2010-12-01,226.85,Nebraska
2011-01-01,195.21,Nebraska
2011-02-01,165.97,Nebraska
2011-03-01,214.79,Nebraska
2011-04-01,233.29,Nebraska
2011-05-01,253.11,Nebraska
2011-06-01,256.69,Nebraska
2011-07-01,280.46,Nebraska
2011-08-01,288.11,Nebraska
2011-09-01,260.44,Nebraska
2011-10-01,254.74,Nebraska
2011-11-01,230.71,Nebraska
2011-12-01,212.51,Nebraska
2012-01-01,220.16,Nebraska
2012-02-01,179.17,Nebraska
2012-03-01,224.28,Nebraska
2012-04-01,226.94,Nebraska
2012-05-01,239.32,Nebraska
2012-06-01,249.78,Nebraska
2012-07-01,266.74,Nebraska
2012-08-01,275.97,Nebraska
2012-09-01,252.88,Nebraska
2012-10-01,272.61,Nebraska
2012-11-01,240.4,Nebraska
2012-12-01,217.6,Nebraska
2013-01-01,209.54,Nebraska
2013-02-01,174.14,Nebraska
2013-03-01,194.15,Nebraska
2013-04-01,208.6,Nebraska
2013-05-01,220.51,Nebraska
2013-06-01,228.28,Nebraska
2013-07-01,260.03,Nebraska
2013-08-01,269.39,Nebraska
2013-09-01,252.07,Nebraska
2013-10-01,262.29,Nebraska
2013-11-01,231.03,Nebraska
2013-12-01,217.62,Nebraska
2014-01-01,212.8,Nebraska
2014-02-01,170.86,Nebraska
2014-03-01,200.21,Nebraska
2014-04-01,221.34,Nebraska
2014-05-01,236.95,Nebraska
2014-06-01,231.23,Nebraska
2014-07-01,233.39,Nebraska
2014-08-01,236.99,Nebraska
2014-09-01,237.08,Nebraska
2014-10-01,229.78,Nebraska
2014-11-01,191.64,Nebraska
2014-12-01,211.27,Nebraska
2015-01-01,181.78,Nebraska
2015-02-01,139.5,Nebraska
2015-03-01,184.38,Nebraska
2015-04-01,187.52,Nebraska
2015-05-01,189.95,Nebraska
2015-06-01,190.98,Nebraska
2015-07-01,216.14,Nebraska
2015-08-01,208.56,Nebraska
2015-09-01,203.89,Nebraska
2015-10-01,211.42,Nebraska
2015-11-01,188.41,Nebraska
2015-12-01,197.57,Nebraska
2016-01-01,181.98,Nebraska
2016-02-01,154.15,Nebraska
2016-03-01,176.91,Nebraska
2016-04-01,183.92,Nebraska
2016-05-01,196.05,Nebraska
2016-06-01,203.01,Nebraska
2016-07-01,197.58,Nebraska
2016-08-01,213.64,Nebraska
2016-09-01,203.28,Nebraska
2016-10-01,216.09,Nebraska
2016-11-01,201.95,Nebraska
2016-12-01,178.56,Nebraska
2017-01-01,164.78,Nebraska
2017-02-01,152.8,Nebraska
2017-03-01,170.21,Nebraska
2017-04-01,187.4,Nebraska
2017-05-01,192.42,Nebraska
2017-06-01,203.4,Nebraska
2017-07-01,219.91,Nebraska
2017-08-01,226.26,Nebraska
2017-09-01,196.06,Nebraska
2017-10-01,223.78,Nebraska
2017-11-01,188.06,Nebraska
2017-12-01,194.77,Nebraska
2018-01-01,165.88,Nebraska
2018-02-01,134.16,Nebraska
2018-03-01,160.23,Nebraska
2018-04-01,159.21,Nebraska
2018-05-01,179.56,Nebraska
2018-06-01,183.61,Nebraska
2018-07-01,194.34,Nebraska
2018-08-01,194.87,Nebraska
2018-09-01,193.85,Nebraska
2018-10-01,206.04,Nebraska
2018-11-01,181.49,Nebraska
2018-12-01,178.99,Nebraska
2019-01-01,164.01,Nebraska
2019-02-01,140.75,Nebraska
2019-03-01,144.93,Nebraska
2019-04-01,174.38,Nebraska
2019-05-01,182.14,Nebraska
2019-06-01,186.71,Nebraska
2019-07-01,194.67,Nebraska
2019-08-01,192.02,Nebraska
2019-09-01,193.07,Nebraska
2019-10-01,179.27,Nebraska
2019-11-01,165.71,Nebraska
2019-12-01,170.57,Nebraska
2020-01-01,154.49,Nebraska
2020-02-01,141.25,Nebraska
2020-03-01,162.98,Nebraska
2020-04-01,155.07,Nebraska
2020-05-01,147.83,Nebraska
2020-06-01,153.73,Nebraska
2020-07-01,157.24,Nebraska
2020-08-01,186.68,Nebraska
2020-09-01,185.48,Nebraska
2020-10-01,181.5,Nebraska
2020-11-01,126.62,Nebraska
2020-12-01,160.54,Nebraska
2021-01-01,98.85,Nebraska
2021-02-01,82.52,Nebraska
2021-03-01,99.58,Nebraska
2021-04-01,110.14,Nebraska
2021-05-01,109.91,Nebraska
2021-06-01,130.31,Nebraska
2021-07-01,122.41,Nebraska
2021-08-01,124.7,Nebraska
2021-09-01,129.38,Nebraska
2021-10-01,133.09,Nebraska
2021-11-01,125.6,Nebraska
2021-12-01,119.92,Nebraska
2022-01-01,154.24,Nebraska
2022-02-01,142.06,Nebraska
2022-03-01,166.09,Nebraska
2022-04-01,172.26,Nebraska
2022-05-01,177.74,Nebraska
2022-06-01,165.89,Nebraska
2022-07-01,174.2,Nebraska
2022-08-01,171.26,Nebraska
2022-09-01,161.52,Nebraska
2022-10-01,168.37,Nebraska
2022-11-01,156.96,Nebraska
2022-12-01,149.64,Nebraska
2023-01-01,100.01,Nebraska
2023-02-01,96.96,Nebraska
2023-03-01,106.62,Nebraska
2023-04-01,83.78,Nebraska
2023-05-01,128.8,Nebraska
2023-06-01,129.39,Nebraska
2023-07-01,137.83,Nebraska
2023-08-01,201.08,Nebraska
2023-09-01,186.66,Nebraska
2023-10-01,195.45,Nebraska
2023-11-01,158.45,Nebraska
2023-12-01,149.55,Nebraska
2024-01-01,,Nebraska
2024-02-01,,Nebraska
2024-03-01,,Nebraska
2024-04-01,,Nebraska
2024-05-01,,Nebraska
2024-06-01,,Nebraska
2024-07-01,,Nebraska
2024-08-01,,Nebraska
2024-09-01,,Nebraska
2024-10-01,,Nebraska
1985-01-01,515.76,Nevada
1985-02-01,470.13,Nevada
1985-03-01,534.8,Nevada
1985-04-01,515.26,Nevada
1985-05-01,477.73,Nevada
1985-06-01,489.18,Nevada
1985-07-01,563.92,Nevada
1985-08-01,563.49,Nevada
1985-09-01,527.75,Nevada
1985-10-01,517.34,Nevada
1985-11-01,519.05,Nevada
1985-12-01,544.51,Nevada
1986-01-01,530.93,Nevada
1986-02-01,463.7,Nevada
1986-03-01,528.83,Nevada
1986-04-01,483.5,Nevada
1986-05-01,476.53,Nevada
1986-06-01,494.19,Nevada
1986-07-01,527.72,Nevada
1986-08-01,534.8,Nevada
1986-09-01,486.13,Nevada
1986-10-01,514.7,Nevada
1986-11-01,507.12,Nevada
1986-12-01,539.82,Nevada
1987-01-01,523.02,Nevada
1987-02-01,451.1,Nevada
1987-03-01,489.66,Nevada
1987-04-01,477.58,Nevada
1987-05-01,505.85,Nevada
1987-06-01,485.33,Nevada
1987-07-01,512.73,Nevada
1987-08-01,530.92,Nevada
1987-09-01,483.45,Nevada
1987-10-01,534.85,Nevada
1987-11-01,521.55,Nevada
1987-12-01,553.63,Nevada
1988-01-01,527.73,Nevada
1988-02-01,470.5,Nevada
1988-03-01,503.49,Nevada
1988-04-01,464.87,Nevada
1988-05-01,498.66,Nevada
1988-06-01,466.77,Nevada
1988-07-01,476.24,Nevada
1988-08-01,525.06,Nevada
1988-09-01,463.68,Nevada
1988-10-01,486.21,Nevada
1988-11-01,461.18,Nevada
1988-12-01,494.11,Nevada
1989-01-01,465.53,Nevada
1989-02-01,449.88,Nevada
1989-03-01,501.65,Nevada
1989-04-01,466.24,Nevada
1989-05-01,472.08,Nevada
1989-06-01,483.17,Nevada
1989-07-01,525.96,Nevada
1989-08-01,543.48,Nevada
1989-09-01,508.03,Nevada
1989-10-01,510.78,Nevada
1989-11-01,485.22,Nevada
1989-12-01,501.62,Nevada
1990-01-01,475.51,Nevada
1990-02-01,436.34,Nevada
1990-03-01,466.72,Nevada
1990-04-01,473.67,Nevada
1990-05-01,465.43,Nevada
1990-06-01,440.92,Nevada
1990-07-01,505.43,Nevada
1990-08-01,526.28,Nevada
1990-09-01,489.14,Nevada
1990-10-01,524.19,Nevada
1990-11-01,516.39,Nevada
1990-12-01,531.48,Nevada
1991-01-01,504.72,Nevada
1991-02-01,492.78,Nevada
1991-03-01,524.62,Nevada
1991-04-01,494.4,Nevada
1991-05-01,511.74,Nevada
1991-06-01,464.06,Nevada
1991-07-01,511.07,Nevada
1991-08-01,525.68,Nevada
1991-09-01,495.67,Nevada
1991-10-01,490.3,Nevada
1991-11-01,494.94,Nevada
1991-12-01,508.87,Nevada
1992-01-01,489.92,Nevada
1992-02-01,467.01,Nevada
1992-03-01,498.85,Nevada
1992-04-01,458.37,Nevada
1992-05-01,482.85,Nevada
1992-06-01,472.23,Nevada
1992-07-01,495.39,Nevada
1992-08-01,477.39,Nevada
1992-09-01,475.19,Nevada
1992-10-01,480.26,Nevada
1992-11-01,483.14,Nevada
1992-12-01,488.04,Nevada
1993-01-01,437.13,Nevada
1993-02-01,407.43,Nevada
1993-03-01,444.62,Nevada
1993-04-01,428.02,Nevada
1993-05-01,459.36,Nevada
1993-06-01,466.02,Nevada
1993-07-01,447.96,Nevada
1993-08-01,495.92,Nevada
1993-09-01,442.85,Nevada
1993-10-01,464.91,Nevada
1993-11-01,458.75,Nevada
1993-12-01,466.65,Nevada
1994-01-01,472.63,Nevada
1994-02-01,429.01,Nevada
1994-03-01,469.77,Nevada
1994-04-01,455.29,Nevada
1994-05-01,480.01,Nevada
1994-06-01,474.92,Nevada
1994-07-01,480.15,Nevada
1994-08-01,491.15,Nevada
1994-09-01,497.84,Nevada
1994-10-01,510.66,Nevada
1994-11-01,488.97,Nevada
1994-12-01,496.18,Nevada
1995-01-01,494.17,Nevada
1995-02-01,435.24,Nevada
1995-03-01,481.8,Nevada
1995-04-01,444.93,Nevada
1995-05-01,498.58,Nevada
1995-06-01,474.27,Nevada
1995-07-01,468.33,Nevada
1995-08-01,498.31,Nevada
1995-09-01,450.27,Nevada
1995-10-01,498.9,Nevada
1995-11-01,494.44,Nevada
1995-12-01,462.52,Nevada
1996-01-01,440.73,Nevada
1996-02-01,421.6,Nevada
1996-03-01,443.1,Nevada
1996-04-01,388.54,Nevada
1996-05-01,439.25,Nevada
1996-06-01,411.17,Nevada
1996-07-01,422.85,Nevada
1996-08-01,447.04,Nevada
1996-09-01,433.85,Nevada
1996-10-01,456.96,Nevada
1996-11-01,464.25,Nevada
1996-12-01,453.46,Nevada
1997-01-01,453.49,Nevada
1997-02-01,429.52,Nevada
1997-03-01,426.6,Nevada
1997-04-01,433.51,Nevada
1997-05-01,447.76,Nevada
1997-06-01,438.46,Nevada
1997-07-01,447.47,Nevada
1997-08-01,437.81,Nevada
1997-09-01,436.49,Nevada
1997-10-01,463.8,Nevada
1997-11-01,397.87,Nevada
1997-12-01,397.12,Nevada
1998-01-01,430.8,Nevada
1998-02-01,377.9,Nevada
1998-03-01,411.1,Nevada
1998-04-01,388.78,Nevada
1998-05-01,392.5,Nevada
1998-06-01,393.25,Nevada
1998-07-01,391.87,Nevada
1998-08-01,403.32,Nevada
1998-09-01,373.55,Nevada
1998-10-01,399.83,Nevada
1998-11-01,344.76,Nevada
1998-12-01,367.37,Nevada
1999-01-01,344.17,Nevada
1999-02-01,337.42,Nevada
1999-03-01,352.52,Nevada
1999-04-01,328.63,Nevada
1999-05-01,317.36,Nevada
1999-06-01,330.62,Nevada
1999-07-01,356.88,Nevada
1999-08-01,341.85,Nevada
1999-09-01,343.89,Nevada
1999-10-01,364.12,Nevada
1999-11-01,344.89,Nevada
1999-12-01,355.83,Nevada
2000-01-01,323.43,Nevada
2000-02-01,311.07,Nevada
2000-03-01,329.34,Nevada
2000-04-01,305.77,Nevada
2000-05-01,315.07,Nevada
2000-06-01,304.06,Nevada
2000-07-01,316.58,Nevada
2000-08-01,312.77,Nevada
2000-09-01,302.66,Nevada
2000-10-01,312.37,Nevada
2000-11-01,316.03,Nevada
2000-12-01,324.33,Nevada
2001-01-01,306.11,Nevada
2001-02-01,269.36,Nevada
2001-03-01,310.96,Nevada
2001-04-01,296.67,Nevada
2001-05-01,312.14,Nevada
2001-06-01,303.65,Nevada
2001-07-01,292.15,Nevada
2001-08-01,317.42,Nevada
2001-09-01,305.02,Nevada
2001-10-01,338.97,Nevada
2001-11-01,327.77,Nevada
2001-12-01,324.35,Nevada
2002-01-01,344.74,Nevada
2002-02-01,294.18,Nevada
2002-03-01,300.48,Nevada
2002-04-01,321.92,Nevada
2002-05-01,304.67,Nevada
2002-06-01,294.37,Nevada
2002-07-01,333.93,Nevada
2002-08-01,341.16,Nevada
2002-09-01,345.9,Nevada
2002-10-01,360.53,Nevada
2002-11-01,296.07,Nevada
2002-12-01,351.6,Nevada
2003-01-01,360.97,Nevada
2003-02-01,302.79,Nevada
2003-03-01,359.95,Nevada
2003-04-01,362.0,Nevada
2003-05-01,346.87,Nevada
2003-06-01,355.31,Nevada
2003-07-01,364.81,Nevada
2003-08-01,356.91,Nevada
2003-09-01,359.32,Nevada
2003-10-01,388.64,Nevada
2003-11-01,362.63,Nevada
2003-12-01,394.75,Nevada
2004-01-01,389.8,Nevada
