,date,crime_rate,state
6176,2021-09-01,91.62,Idaho
6177,2021-10-01,84.15,Idaho
6178,2021-11-01,84.77,Idaho
6179,2021-12-01,79.74,Idaho
6180,2022-01-01,69.23,Idaho
6181,2022-02-01,66.34,Idaho
6182,2022-03-01,79.96,Idaho
6183,2022-04-01,76.55,Idaho
6184,2022-05-01,88.78,Idaho
6185,2022-06-01,84.7,Idaho
6186,2022-07-01,85.99,Idaho
6187,2022-08-01,90.27,Idaho
6188,2022-09-01,91.46,Idaho
6189,2022-10-01,81.97,Idaho
6190,2022-11-01,71.14,Idaho
6191,2022-12-01,66.36,Idaho
6192,2023-01-01,68.28,Idaho
6193,2023-02-01,62.79,Idaho
6194,2023-03-01,63.84,Idaho
6195,2023-04-01,68.03,Idaho
6196,2023-05-01,73.27,Idaho
6197,2023-06-01,71.3,Idaho
6198,2023-07-01,79.0,Idaho
6199,2023-08-01,71.39,Idaho
6200,2023-09-01,72.79,Idaho
6201,2023-10-01,69.24,Idaho
6202,2023-11-01,63.76,Idaho
6203,2023-12-01,57.01,Idaho
6204,2024-01-01,,Idaho
6205,2024-02-01,,Idaho
6206,2024-03-01,,Idaho
6207,2024-04-01,,Idaho
6208,2024-05-01,,Idaho
6209,2024-06-01,,Idaho
6210,2024-07-01,,Idaho
6211,2024-08-01,,Idaho
6212,2024-09-01,,Idaho
6213,2024-10-01,,Idaho
6214,1985-01-01,176.82,Illinois
6215,1985-02-01,171.2,Illinois
6216,1985-03-01,699.45,Illinois
6217,1985-04-01,223.65,Illinois
6218,1985-05-01,233.07,Illinois
6219,1985-06-01,713.36,Illinois
6220,1985-07-01,260.18,Illinois
6221,1985-08-01,266.28,Illinois
6222,1985-09-01,717.83,Illinois
6223,1985-10-01,249.45,Illinois
6224,1985-11-01,221.64,Illinois
6225,1985-12-01,702.55,Illinois
6226,1986-01-01,358.84,Illinois
6227,1986-02-01,322.28,Illinois
6228,1986-03-01,394.26,Illinois
6229,1986-04-01,396.94,Illinois
6230,1986-05-01,423.01,Illinois
6231,1986-06-01,424.98,Illinois
6232,1986-07-01,455.04,Illinois
6233,1986-08-01,452.14,Illinois
6234,1986-09-01,415.98,Illinois
6235,1986-10-01,413.56,Illinois
6236,1986-11-01,375.74,Illinois
6237,1986-12-01,358.06,Illinois
6238,1987-01-01,340.7,Illinois
6239,1987-02-01,352.2,Illinois
6240,1987-03-01,383.32,Illinois
6241,1987-04-01,364.46,Illinois
6242,1987-05-01,377.45,Illinois
6243,1987-06-01,387.72,Illinois
6244,1987-07-01,421.53,Illinois
6245,1987-08-01,433.12,Illinois
6246,1987-09-01,402.35,Illinois
6247,1987-10-01,407.29,Illinois
6248,1987-11-01,391.41,Illinois
6249,1987-12-01,376.15,Illinois
6250,1988-01-01,360.8,Illinois
6251,1988-02-01,326.7,Illinois
6252,1988-03-01,386.72,Illinois
6253,1988-04-01,368.26,Illinois
6254,1988-05-01,384.69,Illinois
6255,1988-06-01,406.92,Illinois
6256,1988-07-01,433.98,Illinois
6257,1988-08-01,469.64,Illinois
6258,1988-09-01,432.83,Illinois
6259,1988-10-01,430.59,Illinois
6260,1988-11-01,414.03,Illinois
6261,1988-12-01,430.65,Illinois
6262,1989-01-01,380.66,Illinois
6263,1989-02-01,321.68,Illinois
6264,1989-03-01,382.07,Illinois
6265,1989-04-01,375.91,Illinois
6266,1989-05-01,391.79,Illinois
6267,1989-06-01,404.97,Illinois
6268,1989-07-01,436.59,Illinois
6269,1989-08-01,466.52,Illinois
6270,1989-09-01,416.22,Illinois
6271,1989-10-01,422.31,Illinois
6272,1989-11-01,408.59,Illinois
6273,1989-12-01,398.59,Illinois
6274,1990-01-01,406.03,Illinois
6275,1990-02-01,344.51,Illinois
6276,1990-03-01,405.32,Illinois
6277,1990-04-01,387.93,Illinois
6278,1990-05-01,409.41,Illinois
6279,1990-06-01,420.43,Illinois
6280,1990-07-01,452.13,Illinois
6281,1990-08-01,462.89,Illinois
6282,1990-09-01,430.73,Illinois
6283,1990-10-01,446.64,Illinois
6284,1990-11-01,427.25,Illinois
6285,1990-12-01,411.0,Illinois
6286,1991-01-01,370.87,Illinois
6287,1991-02-01,377.41,Illinois
6288,1991-03-01,413.94,Illinois
6289,1991-04-01,410.38,Illinois
6290,1991-05-01,418.16,Illinois
6291,1991-06-01,437.24,Illinois
6292,1991-07-01,468.76,Illinois
6293,1991-08-01,476.03,Illinois
6294,1991-09-01,431.05,Illinois
6295,1991-10-01,448.05,Illinois
6296,1991-11-01,440.68,Illinois
6297,1991-12-01,428.6,Illinois
6298,1992-01-01,366.56,Illinois
6299,1992-02-01,355.96,Illinois
6300,1992-03-01,402.09,Illinois
6301,1992-04-01,381.42,Illinois
6302,1992-05-01,390.88,Illinois
6303,1992-06-01,429.29,Illinois
6304,1992-07-01,443.49,Illinois
6305,1992-08-01,453.43,Illinois
6306,1992-09-01,440.38,Illinois
6307,1992-10-01,428.98,Illinois
6308,1992-11-01,391.96,Illinois
6309,1992-12-01,404.8,Illinois
6310,1993-01-01,215.33,Illinois
6311,1993-02-01,179.85,Illinois
6312,1993-03-01,208.52,Illinois
6313,1993-04-01,211.54,Illinois
6314,1993-05-01,222.27,Illinois
6315,1993-06-01,243.11,Illinois
6316,1993-07-01,260.24,Illinois
6317,1993-08-01,267.46,Illinois
6318,1993-09-01,243.32,Illinois
6319,1993-10-01,247.31,Illinois
6320,1993-11-01,229.89,Illinois
6321,1993-12-01,240.3,Illinois
6322,1994-01-01,202.91,Illinois
6323,1994-02-01,187.29,Illinois
6324,1994-03-01,242.54,Illinois
6325,1994-04-01,238.63,Illinois
6326,1994-05-01,258.46,Illinois
6327,1994-06-01,274.88,Illinois
6328,1994-07-01,296.37,Illinois
6329,1994-08-01,305.78,Illinois
6330,1994-09-01,283.81,Illinois
6331,1994-10-01,296.09,Illinois
6332,1994-11-01,287.81,Illinois
6333,1994-12-01,340.2,Illinois
6334,1995-01-01,534.34,Illinois
6335,1995-02-01,477.52,Illinois
6336,1995-03-01,567.02,Illinois
6337,1995-04-01,555.55,Illinois
6338,1995-05-01,614.76,Illinois
6339,1995-06-01,598.78,Illinois
6340,1995-07-01,674.38,Illinois
6341,1995-08-01,697.7,Illinois
6342,1995-09-01,619.3,Illinois
6343,1995-10-01,670.15,Illinois
6344,1995-11-01,573.0,Illinois
6345,1995-12-01,567.21,Illinois
6346,1996-01-01,570.16,Illinois
6347,1996-02-01,507.03,Illinois
6348,1996-03-01,542.87,Illinois
6349,1996-04-01,540.8,Illinois
6350,1996-05-01,591.3,Illinois
6351,1996-06-01,613.77,Illinois
6352,1996-07-01,671.08,Illinois
6353,1996-08-01,665.29,Illinois
6354,1996-09-01,614.61,Illinois
6355,1996-10-01,634.91,Illinois
6356,1996-11-01,553.85,Illinois
6357,1996-12-01,553.16,Illinois
6358,1997-01-01,518.45,Illinois
6359,1997-02-01,483.66,Illinois
6360,1997-03-01,542.52,Illinois
6361,1997-04-01,558.02,Illinois
6362,1997-05-01,593.71,Illinois
6363,1997-06-01,594.39,Illinois
6364,1997-07-01,653.47,Illinois
6365,1997-08-01,650.93,Illinois
6366,1997-09-01,618.46,Illinois
6367,1997-10-01,631.75,Illinois
6368,1997-11-01,563.36,Illinois
6369,1997-12-01,564.74,Illinois
6370,1998-01-01,544.11,Illinois
6371,1998-02-01,480.58,Illinois
6372,1998-03-01,534.73,Illinois
6373,1998-04-01,525.04,Illinois
6374,1998-05-01,558.45,Illinois
6375,1998-06-01,586.88,Illinois
6376,1998-07-01,651.25,Illinois
6377,1998-08-01,642.34,Illinois
6378,1998-09-01,614.21,Illinois
6379,1998-10-01,595.01,Illinois
6380,1998-11-01,541.37,Illinois
6381,1998-12-01,532.88,Illinois
6382,1999-01-01,450.66,Illinois
6383,1999-02-01,426.37,Illinois
6384,1999-03-01,479.42,Illinois
6385,1999-04-01,507.0,Illinois
6386,1999-05-01,553.84,Illinois
6387,1999-06-01,558.51,Illinois
6388,1999-07-01,607.54,Illinois
6389,1999-08-01,608.93,Illinois
6390,1999-09-01,547.92,Illinois
6391,1999-10-01,548.47,Illinois
6392,1999-11-01,478.7,Illinois
6393,1999-12-01,484.56,Illinois
6394,2000-01-01,427.15,Illinois
6395,2000-02-01,383.41,Illinois
6396,2000-03-01,462.24,Illinois
6397,2000-04-01,442.51,Illinois
6398,2000-05-01,488.61,Illinois
6399,2000-06-01,492.65,Illinois
6400,2000-07-01,537.77,Illinois
6401,2000-08-01,547.82,Illinois
6402,2000-09-01,528.42,Illinois
6403,2000-10-01,514.56,Illinois
6404,2000-11-01,453.43,Illinois
6405,2000-12-01,386.58,Illinois
6406,2001-01-01,394.92,Illinois
6407,2001-02-01,338.22,Illinois
6408,2001-03-01,400.59,Illinois
6409,2001-04-01,401.3,Illinois
6410,2001-05-01,436.21,Illinois
6411,2001-06-01,445.15,Illinois
6412,2001-07-01,503.55,Illinois
6413,2001-08-01,500.41,Illinois
6414,2001-09-01,472.37,Illinois
6415,2001-10-01,498.53,Illinois
6416,2001-11-01,437.38,Illinois
6417,2001-12-01,409.29,Illinois
6418,2002-01-01,398.29,Illinois
6419,2002-02-01,330.42,Illinois
6420,2002-03-01,376.51,Illinois
6421,2002-04-01,395.42,Illinois
6422,2002-05-01,426.25,Illinois
6423,2002-06-01,437.0,Illinois
6424,2002-07-01,494.44,Illinois
6425,2002-08-01,499.17,Illinois
6426,2002-09-01,464.86,Illinois
6427,2002-10-01,466.15,Illinois
6428,2002-11-01,419.74,Illinois
6429,2002-12-01,407.6,Illinois
6430,2003-01-01,384.1,Illinois
6431,2003-02-01,326.86,Illinois
6432,2003-03-01,394.61,Illinois
6433,2003-04-01,409.73,Illinois
6434,2003-05-01,423.28,Illinois
6435,2003-06-01,427.01,Illinois
6436,2003-07-01,493.14,Illinois
6437,2003-08-01,483.18,Illinois
6438,2003-09-01,457.57,Illinois
6439,2003-10-01,451.26,Illinois
6440,2003-11-01,408.54,Illinois
6441,2003-12-01,401.12,Illinois
6442,2004-01-01,353.89,Illinois
6443,2004-02-01,324.75,Illinois
6444,2004-03-01,388.38,Illinois
6445,2004-04-01,372.06,Illinois
6446,2004-05-01,403.23,Illinois
6447,2004-06-01,425.2,Illinois
6448,2004-07-01,481.43,Illinois
6449,2004-08-01,477.87,Illinois
6450,2004-09-01,432.0,Illinois
6451,2004-10-01,429.83,Illinois
6452,2004-11-01,393.01,Illinois
6453,2004-12-01,368.75,Illinois
6454,2005-01-01,326.42,Illinois
6455,2005-02-01,294.17,Illinois
6456,2005-03-01,354.45,Illinois
6457,2005-04-01,375.76,Illinois
6458,2005-05-01,387.24,Illinois
6459,2005-06-01,400.1,Illinois
6460,2005-07-01,434.44,Illinois
6461,2005-08-01,438.18,Illinois
6462,2005-09-01,405.6,Illinois
6463,2005-10-01,420.85,Illinois
6464,2005-11-01,381.69,Illinois
6465,2005-12-01,345.08,Illinois
6466,2006-01-01,275.89,Illinois
6467,2006-02-01,224.02,Illinois
6468,2006-03-01,266.05,Illinois
6469,2006-04-01,267.57,Illinois
6470,2006-05-01,302.02,Illinois
6471,2006-06-01,307.34,Illinois
6472,2006-07-01,328.82,Illinois
6473,2006-08-01,329.6,Illinois
6474,2006-09-01,295.55,Illinois
6475,2006-10-01,297.42,Illinois
6476,2006-11-01,282.17,Illinois
6477,2006-12-01,272.16,Illinois
6478,2007-01-01,255.6,Illinois
6479,2007-02-01,192.97,Illinois
6480,2007-03-01,257.76,Illinois
6481,2007-04-01,259.64,Illinois
6482,2007-05-01,297.09,Illinois
6483,2007-06-01,303.44,Illinois
6484,2007-07-01,326.54,Illinois
6485,2007-08-01,323.57,Illinois
6486,2007-09-01,292.16,Illinois
6487,2007-10-01,309.5,Illinois
6488,2007-11-01,277.43,Illinois
6489,2007-12-01,258.33,Illinois
6490,2008-01-01,249.89,Illinois
6491,2008-02-01,206.93,Illinois
6492,2008-03-01,254.27,Illinois
6493,2008-04-01,274.74,Illinois
6494,2008-05-01,292.69,Illinois
6495,2008-06-01,309.13,Illinois
6496,2008-07-01,338.46,Illinois
6497,2008-08-01,334.2,Illinois
6498,2008-09-01,308.94,Illinois
6499,2008-10-01,315.69,Illinois
6500,2008-11-01,267.99,Illinois
6501,2008-12-01,240.12,Illinois
6502,2009-01-01,221.62,Illinois
6503,2009-02-01,202.16,Illinois
6504,2009-03-01,246.96,Illinois
6505,2009-04-01,251.3,Illinois
6506,2009-05-01,273.9,Illinois
6507,2009-06-01,281.93,Illinois
6508,2009-07-01,309.79,Illinois
6509,2009-08-01,305.98,Illinois
6510,2009-09-01,284.76,Illinois
6511,2009-10-01,277.81,Illinois
6512,2009-11-01,264.25,Illinois
6513,2009-12-01,245.11,Illinois
6514,2010-01-01,202.09,Illinois
6515,2010-02-01,162.77,Illinois
6516,2010-03-01,214.87,Illinois
6517,2010-04-01,224.96,Illinois
6518,2010-05-01,243.3,Illinois
6519,2010-06-01,252.42,Illinois
6520,2010-07-01,269.64,Illinois
6521,2010-08-01,272.2,Illinois
6522,2010-09-01,248.01,Illinois
6523,2010-10-01,248.38,Illinois
6524,2010-11-01,221.91,Illinois
6525,2010-12-01,202.7,Illinois
6526,2011-01-01,189.23,Illinois
6527,2011-02-01,151.28,Illinois
6528,2011-03-01,199.21,Illinois
6529,2011-04-01,213.18,Illinois
6530,2011-05-01,238.01,Illinois
6531,2011-06-01,256.05,Illinois
6532,2011-07-01,267.8,Illinois
6533,2011-08-01,267.1,Illinois
6534,2011-09-01,238.94,Illinois
6535,2011-10-01,242.72,Illinois
6536,2011-11-01,223.79,Illinois
6537,2011-12-01,224.77,Illinois
6538,2012-01-01,196.86,Illinois
6539,2012-02-01,168.51,Illinois
6540,2012-03-01,201.17,Illinois
6541,2012-04-01,207.76,Illinois
6542,2012-05-01,229.94,Illinois
6543,2012-06-01,238.36,Illinois
6544,2012-07-01,258.83,Illinois
6545,2012-08-01,248.35,Illinois
6546,2012-09-01,229.16,Illinois
6547,2012-10-01,227.24,Illinois
6548,2012-11-01,211.61,Illinois
6549,2012-12-01,206.9,Illinois
6550,2013-01-01,188.92,Illinois
6551,2013-02-01,149.39,Illinois
6552,2013-03-01,165.51,Illinois
6553,2013-04-01,183.38,Illinois
6554,2013-05-01,204.78,Illinois
6555,2013-06-01,208.12,Illinois
6556,2013-07-01,229.38,Illinois
6557,2013-08-01,231.82,Illinois
6558,2013-09-01,214.34,Illinois
6559,2013-10-01,205.51,Illinois
6560,2013-11-01,185.18,Illinois
6561,2013-12-01,169.61,Illinois
6562,2014-01-01,142.73,Illinois
6563,2014-02-01,122.67,Illinois
6564,2014-03-01,151.77,Illinois
6565,2014-04-01,167.11,Illinois
6566,2014-05-01,185.04,Illinois
6567,2014-06-01,197.15,Illinois
6568,2014-07-01,214.94,Illinois
6569,2014-08-01,208.11,Illinois
6570,2014-09-01,194.13,Illinois
6571,2014-10-01,195.29,Illinois
6572,2014-11-01,168.1,Illinois
6573,2014-12-01,175.54,Illinois
6574,2015-01-01,153.58,Illinois
6575,2015-02-01,114.03,Illinois
6576,2015-03-01,145.07,Illinois
6577,2015-04-01,154.57,Illinois
6578,2015-05-01,174.73,Illinois
6579,2015-06-01,180.92,Illinois
6580,2015-07-01,194.08,Illinois
6581,2015-08-01,198.59,Illinois
6582,2015-09-01,182.54,Illinois
6583,2015-10-01,182.52,Illinois
6584,2015-11-01,165.61,Illinois
6585,2015-12-01,181.48,Illinois
6586,2016-01-01,156.05,Illinois
6587,2016-02-01,134.3,Illinois
6588,2016-03-01,154.68,Illinois
6589,2016-04-01,156.87,Illinois
6590,2016-05-01,173.52,Illinois
6591,2016-06-01,182.14,Illinois
6592,2016-07-01,197.16,Illinois
6593,2016-08-01,203.16,Illinois
6594,2016-09-01,193.89,Illinois
6595,2016-10-01,191.05,Illinois
6596,2016-11-01,178.06,Illinois
6597,2016-12-01,168.43,Illinois
6598,2017-01-01,162.56,Illinois
6599,2017-02-01,141.96,Illinois
6600,2017-03-01,145.4,Illinois
6601,2017-04-01,154.14,Illinois
6602,2017-05-01,170.35,Illinois
6603,2017-06-01,184.64,Illinois
6604,2017-07-01,194.13,Illinois
6605,2017-08-01,195.75,Illinois
6606,2017-09-01,176.56,Illinois
6607,2017-10-01,179.1,Illinois
6608,2017-11-01,167.23,Illinois
6609,2017-12-01,162.55,Illinois
6610,2018-01-01,149.34,Illinois
6611,2018-02-01,123.23,Illinois
6612,2018-03-01,144.44,Illinois
6613,2018-04-01,149.0,Illinois
6614,2018-05-01,171.18,Illinois
6615,2018-06-01,177.05,Illinois
6616,2018-07-01,190.45,Illinois
6617,2018-08-01,193.83,Illinois
6618,2018-09-01,175.97,Illinois
6619,2018-10-01,171.36,Illinois
6620,2018-11-01,152.45,Illinois
6621,2018-12-01,167.03,Illinois
6622,2019-01-01,131.97,Illinois
6623,2019-02-01,127.16,Illinois
6624,2019-03-01,139.4,Illinois
6625,2019-04-01,143.66,Illinois
6626,2019-05-01,161.23,Illinois
6627,2019-06-01,170.27,Illinois
6628,2019-07-01,181.84,Illinois
6629,2019-08-01,183.89,Illinois
6630,2019-09-01,169.08,Illinois
6631,2019-10-01,164.24,Illinois
6632,2019-11-01,148.16,Illinois
6633,2019-12-01,160.68,Illinois
6634,2020-01-01,146.34,Illinois
6635,2020-02-01,131.03,Illinois
6636,2020-03-01,118.41,Illinois
6637,2020-04-01,104.65,Illinois
6638,2020-05-01,127.59,Illinois
6639,2020-06-01,132.23,Illinois
6640,2020-07-01,149.6,Illinois
6641,2020-08-01,160.04,Illinois
6642,2020-09-01,146.11,Illinois
6643,2020-10-01,156.98,Illinois
6644,2020-11-01,150.5,Illinois
6645,2020-12-01,163.69,Illinois
6646,2021-01-01,78.1,Illinois
6647,2021-02-01,68.4,Illinois
6648,2021-03-01,82.27,Illinois
6649,2021-04-01,79.52,Illinois
6650,2021-05-01,92.08,Illinois
6651,2021-06-01,63.61,Illinois
6652,2021-07-01,127.83,Illinois
6653,2021-08-01,125.63,Illinois
6654,2021-09-01,135.21,Illinois
6655,2021-10-01,143.2,Illinois
6656,2021-11-01,134.77,Illinois
6657,2021-12-01,136.02,Illinois
6658,2022-01-01,122.23,Illinois
6659,2022-02-01,119.2,Illinois
6660,2022-03-01,142.46,Illinois
6661,2022-04-01,134.91,Illinois
6662,2022-05-01,148.45,Illinois
6663,2022-06-01,158.26,Illinois
6664,2022-07-01,178.2,Illinois
6665,2022-08-01,180.09,Illinois
6666,2022-09-01,174.22,Illinois
6667,2022-10-01,182.53,Illinois
6668,2022-11-01,161.09,Illinois
6669,2022-12-01,154.03,Illinois
6670,2023-01-01,148.46,Illinois
6671,2023-02-01,125.3,Illinois
6672,2023-03-01,136.41,Illinois
6673,2023-04-01,136.73,Illinois
6674,2023-05-01,150.54,Illinois
6675,2023-06-01,160.89,Illinois
6676,2023-07-01,160.03,Illinois
6677,2023-08-01,168.04,Illinois
6678,2023-09-01,153.75,Illinois
6679,2023-10-01,164.36,Illinois
6680,2023-11-01,152.34,Illinois
6681,2023-12-01,151.4,Illinois
6682,2024-01-01,,Illinois
6683,2024-02-01,,Illinois
6684,2024-03-01,,Illinois
6685,2024-04-01,,Illinois
6686,2024-05-01,,Illinois
6687,2024-06-01,,Illinois
6688,2024-07-01,,Illinois
6689,2024-08-01,,Illinois
6690,2024-09-01,,Illinois
6691,2024-10-01,,Illinois
6692,1985-01-01,281.83,Indiana
6693,1985-02-01,248.24,Indiana
6694,1985-03-01,329.88,Indiana
6695,1985-04-01,313.68,Indiana
6696,1985-05-01,335.37,Indiana
6697,1985-06-01,347.4,Indiana
6698,1985-07-01,382.5,Indiana
6699,1985-08-01,392.68,Indiana
6700,1985-09-01,342.56,Indiana
6701,1985-10-01,352.82,Indiana
6702,1985-11-01,348.04,Indiana
6703,1985-12-01,311.46,Indiana
6704,1986-01-01,307.11,Indiana
6705,1986-02-01,265.48,Indiana
6706,1986-03-01,313.3,Indiana
6707,1986-04-01,310.25,Indiana
6708,1986-05-01,329.73,Indiana
6709,1986-06-01,338.4,Indiana
6710,1986-07-01,380.3,Indiana
6711,1986-08-01,382.19,Indiana
6712,1986-09-01,330.82,Indiana
6713,1986-10-01,325.68,Indiana
6714,1986-11-01,320.07,Indiana
6715,1986-12-01,369.8,Indiana
6716,1987-01-01,298.9,Indiana
6717,1987-02-01,299.49,Indiana
6718,1987-03-01,329.44,Indiana
6719,1987-04-01,319.85,Indiana
6720,1987-05-01,343.25,Indiana
6721,1987-06-01,367.53,Indiana
6722,1987-07-01,405.91,Indiana
6723,1987-08-01,422.96,Indiana
6724,1987-09-01,378.15,Indiana
6725,1987-10-01,365.55,Indiana
6726,1987-11-01,356.24,Indiana
6727,1987-12-01,361.03,Indiana
6728,1988-01-01,318.11,Indiana
6729,1988-02-01,281.53,Indiana
6730,1988-03-01,324.7,Indiana
6731,1988-04-01,328.94,Indiana
6732,1988-05-01,342.27,Indiana
6733,1988-06-01,352.82,Indiana
6734,1988-07-01,384.33,Indiana
6735,1988-08-01,428.89,Indiana
6736,1988-09-01,364.05,Indiana
6737,1988-10-01,359.69,Indiana
6738,1988-11-01,352.27,Indiana
6739,1988-12-01,400.98,Indiana
6740,1989-01-01,373.85,Indiana
6741,1989-02-01,304.27,Indiana
6742,1989-03-01,347.41,Indiana
6743,1989-04-01,344.64,Indiana
6744,1989-05-01,362.47,Indiana
6745,1989-06-01,373.76,Indiana
6746,1989-07-01,442.67,Indiana
6747,1989-08-01,429.03,Indiana
6748,1989-09-01,383.39,Indiana
6749,1989-10-01,397.6,Indiana
6750,1989-11-01,371.64,Indiana
6751,1989-12-01,335.71,Indiana
6752,1990-01-01,375.95,Indiana
6753,1990-02-01,317.85,Indiana
6754,1990-03-01,361.82,Indiana
6755,1990-04-01,348.05,Indiana
6756,1990-05-01,365.44,Indiana
6757,1990-06-01,373.67,Indiana
6758,1990-07-01,413.67,Indiana
6759,1990-08-01,410.18,Indiana
6760,1990-09-01,379.48,Indiana
6761,1990-10-01,406.81,Indiana
6762,1990-11-01,385.31,Indiana
6763,1990-12-01,399.53,Indiana
6764,1991-01-01,360.4,Indiana
6765,1991-02-01,338.18,Indiana
6766,1991-03-01,391.15,Indiana
6767,1991-04-01,385.51,Indiana
6768,1991-05-01,402.0,Indiana
6769,1991-06-01,418.79,Indiana
6770,1991-07-01,442.55,Indiana
6771,1991-08-01,439.09,Indiana
6772,1991-09-01,400.53,Indiana
6773,1991-10-01,416.17,Indiana
6774,1991-11-01,375.84,Indiana
6775,1991-12-01,397.17,Indiana
6776,1992-01-01,364.0,Indiana
6777,1992-02-01,348.56,Indiana
6778,1992-03-01,373.5,Indiana
6779,1992-04-01,360.85,Indiana
6780,1992-05-01,367.56,Indiana
6781,1992-06-01,373.3,Indiana
6782,1992-07-01,413.38,Indiana
6783,1992-08-01,415.96,Indiana
6784,1992-09-01,380.33,Indiana
6785,1992-10-01,415.99,Indiana
6786,1992-11-01,394.27,Indiana
6787,1992-12-01,389.19,Indiana
6788,1993-01-01,341.0,Indiana
6789,1993-02-01,276.83,Indiana
6790,1993-03-01,340.92,Indiana
6791,1993-04-01,356.93,Indiana
6792,1993-05-01,376.7,Indiana
6793,1993-06-01,391.86,Indiana
6794,1993-07-01,441.05,Indiana
6795,1993-08-01,438.6,Indiana
6796,1993-09-01,394.57,Indiana
6797,1993-10-01,406.22,Indiana
6798,1993-11-01,384.5,Indiana
6799,1993-12-01,371.86,Indiana
6800,1994-01-01,303.6,Indiana
6801,1994-02-01,287.79,Indiana
6802,1994-03-01,360.17,Indiana
6803,1994-04-01,349.17,Indiana
6804,1994-05-01,364.21,Indiana
6805,1994-06-01,408.29,Indiana
6806,1994-07-01,434.98,Indiana
6807,1994-08-01,446.65,Indiana
6808,1994-09-01,407.22,Indiana
6809,1994-10-01,416.96,Indiana
6810,1994-11-01,389.39,Indiana
6811,1994-12-01,389.24,Indiana
6812,1995-01-01,355.49,Indiana
6813,1995-02-01,302.73,Indiana
6814,1995-03-01,378.19,Indiana
6815,1995-04-01,360.82,Indiana
6816,1995-05-01,388.81,Indiana
6817,1995-06-01,395.87,Indiana
6818,1995-07-01,432.36,Indiana
6819,1995-08-01,440.35,Indiana
6820,1995-09-01,398.1,Indiana
6821,1995-10-01,399.17,Indiana
6822,1995-11-01,371.1,Indiana
6823,1995-12-01,355.04,Indiana
6824,1996-01-01,314.32,Indiana
6825,1996-02-01,319.42,Indiana
6826,1996-03-01,329.13,Indiana
6827,1996-04-01,356.32,Indiana
6828,1996-05-01,365.28,Indiana
6829,1996-06-01,380.78,Indiana
6830,1996-07-01,434.5,Indiana
6831,1996-08-01,421.56,Indiana
6832,1996-09-01,388.52,Indiana
6833,1996-10-01,394.4,Indiana
6834,1996-11-01,351.29,Indiana
6835,1996-12-01,373.95,Indiana
6836,1997-01-01,339.09,Indiana
6837,1997-02-01,311.05,Indiana
6838,1997-03-01,360.58,Indiana
6839,1997-04-01,357.79,Indiana
6840,1997-05-01,368.15,Indiana
6841,1997-06-01,384.88,Indiana
6842,1997-07-01,424.66,Indiana
6843,1997-08-01,411.32,Indiana
6844,1997-09-01,404.04,Indiana
6845,1997-10-01,409.91,Indiana
6846,1997-11-01,356.02,Indiana
6847,1997-12-01,376.33,Indiana
6848,1998-01-01,341.21,Indiana
6849,1998-02-01,307.67,Indiana
6850,1998-03-01,327.94,Indiana
6851,1998-04-01,338.02,Indiana
6852,1998-05-01,346.63,Indiana
6853,1998-06-01,372.91,Indiana
6854,1998-07-01,393.04,Indiana
6855,1998-08-01,403.41,Indiana
6856,1998-09-01,368.8,Indiana
6857,1998-10-01,359.57,Indiana
6858,1998-11-01,318.56,Indiana
6859,1998-12-01,327.12,Indiana
6860,1999-01-01,266.02,Indiana
6861,1999-02-01,253.74,Indiana
6862,1999-03-01,279.47,Indiana
6863,1999-04-01,296.41,Indiana
6864,1999-05-01,313.82,Indiana
6865,1999-06-01,336.05,Indiana
6866,1999-07-01,353.94,Indiana
6867,1999-08-01,377.08,Indiana
6868,1999-09-01,345.08,Indiana
6869,1999-10-01,343.78,Indiana
6870,1999-11-01,322.24,Indiana
6871,1999-12-01,323.13,Indiana
6872,2000-01-01,277.39,Indiana
6873,2000-02-01,253.12,Indiana
6874,2000-03-01,299.78,Indiana
6875,2000-04-01,290.75,Indiana
6876,2000-05-01,323.64,Indiana
6877,2000-06-01,329.04,Indiana
6878,2000-07-01,353.93,Indiana
6879,2000-08-01,349.64,Indiana
6880,2000-09-01,331.13,Indiana
6881,2000-10-01,340.23,Indiana
6882,2000-11-01,311.06,Indiana
6883,2000-12-01,270.14,Indiana
6884,2001-01-01,271.24,Indiana
6885,2001-02-01,233.63,Indiana
6886,2001-03-01,278.05,Indiana
6887,2001-04-01,289.22,Indiana
6888,2001-05-01,324.0,Indiana
6889,2001-06-01,331.28,Indiana
6890,2001-07-01,354.19,Indiana
6891,2001-08-01,361.88,Indiana
6892,2001-09-01,321.62,Indiana
6893,2001-10-01,348.14,Indiana
6894,2001-11-01,316.14,Indiana
6895,2001-12-01,344.94,Indiana
6896,2002-01-01,282.72,Indiana
6897,2002-02-01,237.05,Indiana
6898,2002-03-01,265.36,Indiana
6899,2002-04-01,289.64,Indiana
6900,2002-05-01,311.48,Indiana
6901,2002-06-01,309.71,Indiana
6902,2002-07-01,380.39,Indiana
6903,2002-08-01,354.14,Indiana
6904,2002-09-01,336.44,Indiana
6905,2002-10-01,336.6,Indiana
6906,2002-11-01,301.12,Indiana
6907,2002-12-01,304.46,Indiana
6908,2003-01-01,264.97,Indiana
6909,2003-02-01,214.58,Indiana
6910,2003-03-01,269.67,Indiana
6911,2003-04-01,281.26,Indiana
6912,2003-05-01,310.48,Indiana
6913,2003-06-01,332.9,Indiana
6914,2003-07-01,357.31,Indiana
